Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de noviembre de 2024 al 28 de noviembre de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,2230,casacasco01-5d78e012c5714e63_2230_6e52de5087f67cf4,Brouchet Thai,,,32,0,2.24,34.24,2,16
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,1896,casacasco01-5d78e012c5714e63_1896_2e83b5107bc414fc,Camarones al Ajillo,,,24,0,1.68,25.68,2,12
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,2368,casacasco01-5d78e012c5714e63_2368_638e2830882742d7,Experiencia Asian (2 pax),,,22,0,1.54,23.54,1,22
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,1499,casacasco01-5d78e012c5714e63_1499_ad7bc8c68b45132a,Maragarita de Maracuya, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,2249,casacasco01-5d78e012c5714e63_2249_fea53836492505d1,Guacamole y Nachos,,,12,0,0.84,12.84,1,12
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,2248,casacasco01-5d78e012c5714e63_2248_5cddd837985b626a,Veggie Spring Rolls,,,10,0,0.7,10.7,1,10
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20241106_295641_V10G,6/11/24 20:01,368,casacasco01-5d78e012c5714e63_368_7459f64b9b7e4361,CocaCola 354 ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241106_295662_V10G,6/11/24 20:03,2311,casacasco01-5d78e012c5714e63_2311_9e4187e439cbea5b,Sea & Meat,,,36,0,2.52,38.52,1,36
Restaurant 1,20241106_295662_V10G,6/11/24 20:03,10120003,casacasco01-5d78e012c5714e63_10120003_607040c2871fdb99,Mojito Maracuya, Bebidas Alcoholicas, MOJITOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241106_295662_V10G,6/11/24 20:03,11000018,casacasco01-5d78e012c5714e63_11000018_e2342304123c5e27,Modelo Negra Bot 355 ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20241106_295662_V10G,6/11/24 20:03,21500007,casacasco01-5d78e012c5714e63_21500007_efeb63b6d6a59cfa,Agua Panama Blue 330 ml vidrio, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295649_V10G,6/11/24 20:05,579,casacasco01-5d78e012c5714e63_579_271164d08c8dd104,Lychee Martini, Bebidas Alcoholicas, LICORES,25,0,1.75,26.75,2,12.5
Restaurant 1,20241106_295649_V10G,6/11/24 20:05,2228,casacasco01-5d78e012c5714e63_2228_c1185ca089a8e50d,Brocheta de Pollo,,,19,0,1.33,20.33,1,19
Restaurant 1,20241106_295649_V10G,6/11/24 20:05,2230,casacasco01-5d78e012c5714e63_2230_6e52de5087f67cf4,Brouchet Thai,,,16,0,1.12,17.12,1,16
Restaurant 1,20241106_295649_V10G,6/11/24 20:05,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20241106_295649_V10G,6/11/24 20:05,3194,casacasco01-5d78e012c5714e63_3194_36fff352ba082677,Patacones, KOBORE, KOBORE TERRAZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295650_V10G,6/11/24 20:13,2311,casacasco01-5d78e012c5714e63_2311_9e4187e439cbea5b,Sea & Meat,,,36,0,2.52,38.52,1,36
Restaurant 1,20241106_295650_V10G,6/11/24 20:13,11000018,casacasco01-5d78e012c5714e63_11000018_e2342304123c5e27,Modelo Negra Bot 355 ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20241106_295661_V10G,6/11/24 20:13,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,25,0,1.75,26.75,5,5
Restaurant 1,20241106_295661_V10G,6/11/24 20:13,11000013,casacasco01-5d78e012c5714e63_11000013_1e4a73a597383a0e,Miller Genuine 300 ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,1789,casacasco01-5d78e012c5714e63_1789_b1e1baae57086f2a,Pizza Funji, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,721,casacasco01-5d78e012c5714e63_721_1fe10ce1f6d86bdf,Trio Mini Burguer, KOBORE, EXTRAS,17,0,1.19,18.19,1,17
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,10600008,casacasco01-5d78e012c5714e63_10600008_a222b409c2049bae,Don Julio Reposado Trago, Bebidas Alcoholicas, TEQUILA,14,0,0.98,14.98,1,14
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295645_V10G,6/11/24 20:14,363,casacasco01-5d78e012c5714e63_363_42cdeab300c19446,Canada Dry Ginger Ale, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241106_295660_V10G,6/11/24 20:14,2300,casacasco01-5d78e012c5714e63_2300_562bcbd8092dfea7,Pizza 4 Quesos, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295660_V10G,6/11/24 20:14,11000013,casacasco01-5d78e012c5714e63_11000013_1e4a73a597383a0e,Miller Genuine 300 ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295660_V10G,6/11/24 20:14,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295660_V10G,6/11/24 20:14,21500007,casacasco01-5d78e012c5714e63_21500007_efeb63b6d6a59cfa,Agua Panama Blue 330 ml vidrio, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295659_V10G,6/11/24 20:14,111,casacasco01-5d78e012c5714e63_111_0b247d14aaf7c7eb,Blue Moon  12OZ, Bebidas Alcoholicas, CERVEZA,26,0,1.82,27.82,4,6.5
Restaurant 1,20241106_295659_V10G,6/11/24 20:14,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241106_295659_V10G,6/11/24 20:14,3190,casacasco01-5d78e012c5714e63_3190_62dd5962e0e1feb3,Millo de Mariscos, KOBORE, KOBORE TERRAZA,21,0,1.47,22.47,1,21
Restaurant 1,20241106_295658_V10G,6/11/24 20:15,2367,casacasco01-5d78e012c5714e63_2367_83072fd53a540586,Sushi Boat (2 pax),,,23,0,1.61,24.61,1,23
Restaurant 1,20241106_295658_V10G,6/11/24 20:15,1008,casacasco01-5d78e012c5714e63_1008_53d28ec430e11798,Marques C Verd Copa, Bebidas Alcoholicas, VINO BLANCO,18,0,1.26,19.26,2,9
Restaurant 1,20241106_295658_V10G,6/11/24 20:15,21800012,casacasco01-5d78e012c5714e63_21800012_2e21557427bb5463,Limonada sin Alcohol, Bebidas No Alcoholicas, JUGOS,12,0,0.84,12.84,2,6
Restaurant 1,20241106_295646_V10G,6/11/24 20:15,1789,casacasco01-5d78e012c5714e63_1789_b1e1baae57086f2a,Pizza Funji, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295646_V10G,6/11/24 20:15,11100014,casacasco01-5d78e012c5714e63_11100014_2e3a885c3d17d465,Aperol Spritz, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295647_V10G,6/11/24 20:15,1301,casacasco01-5d78e012c5714e63_1301_0643d3bfbb87ea58,Freixenet CN MINI Bot 200 ML, Bebidas Alcoholicas, ESPUMANTES,15,0,1.05,16.05,1,15
Restaurant 1,20241106_295657_V10G,6/11/24 20:15,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241106_295656_V10G,6/11/24 20:15,721,casacasco01-5d78e012c5714e63_721_1fe10ce1f6d86bdf,Trio Mini Burguer, KOBORE, EXTRAS,17,0,1.19,18.19,1,17
Restaurant 1,20241106_295656_V10G,6/11/24 20:15,21600004,casacasco01-5d78e012c5714e63_21600004_f181f7f5d3ae33bb,Coca Zero 354ML, Bebidas No Alcoholicas, SODA,7,0,0.49,7.49,2,3.5
Restaurant 1,20241106_295652_V10G,6/11/24 20:15,1790,casacasco01-5d78e012c5714e63_1790_edf828209e2c82ea,Pizza Mediterranea, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295652_V10G,6/11/24 20:15,2300,casacasco01-5d78e012c5714e63_2300_562bcbd8092dfea7,Pizza 4 Quesos, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295652_V10G,6/11/24 20:15,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295652_V10G,6/11/24 20:15,21800012,casacasco01-5d78e012c5714e63_21800012_2e21557427bb5463,Limonada sin Alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295642_V10G,6/11/24 20:16,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,40.5,0,2.84,43.34,3,13.5
Restaurant 1,20241106_295642_V10G,6/11/24 20:16,11100006,casacasco01-5d78e012c5714e63_11100006_da7daf9f92082cd8,Cosmopolitan, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295680_V10G,6/11/24 20:17,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,20,0,1.4,21.4,4,5
Restaurant 1,20241106_295680_V10G,6/11/24 20:17,1758,casacasco01-5d78e012c5714e63_1758_9ee179c048297b9b,Easy Beach, Bebidas No Alcoholicas, MOCKTAILS,19.5,0,1.37,20.87,3,6.5
Restaurant 1,20241106_295680_V10G,6/11/24 20:17,721,casacasco01-5d78e012c5714e63_721_1fe10ce1f6d86bdf,Trio Mini Burguer, KOBORE, EXTRAS,17,0,1.19,18.19,1,17
Restaurant 1,20241106_295680_V10G,6/11/24 20:17,1899,casacasco01-5d78e012c5714e63_1899_d9e6095d88b5fac3,Mini Panino Jamon Serrano Mozzarella,,,14,0,0.98,14.98,1,14
Restaurant 1,20241106_295680_V10G,6/11/24 20:17,21500007,casacasco01-5d78e012c5714e63_21500007_efeb63b6d6a59cfa,Agua Panama Blue 330 ml vidrio, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295698_V10G,6/11/24 20:25,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295698_V10G,6/11/24 20:25,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241106_295643_V10G,6/11/24 20:27,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295643_V10G,6/11/24 20:27,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295648_V10G,6/11/24 20:42,1738,casacasco01-5d78e012c5714e63_1738_e1915d2f782f9489,Pizza de Prosciutto, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295648_V10G,6/11/24 20:42,1789,casacasco01-5d78e012c5714e63_1789_b1e1baae57086f2a,Pizza Funji, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295648_V10G,6/11/24 20:42,2300,casacasco01-5d78e012c5714e63_2300_562bcbd8092dfea7,Pizza 4 Quesos, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295663_V10G,6/11/24 20:43,478,casacasco01-5d78e012c5714e63_478_29756071c33df3f7,Dona Paula Cardos Chardonnay Copa, Bebidas Alcoholicas, VINO BLANCO,10,0,0.7,10.7,1,10
Restaurant 1,20241106_295663_V10G,6/11/24 20:43,111,casacasco01-5d78e012c5714e63_111_0b247d14aaf7c7eb,Blue Moon  12OZ, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241106_295663_V10G,6/11/24 20:43,21800006,casacasco01-5d78e012c5714e63_21800006_8573fc820c71742c,Jugo  Pina Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295663_V10G,6/11/24 20:43,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295663_V10G,6/11/24 20:43,21600004,casacasco01-5d78e012c5714e63_21600004_f181f7f5d3ae33bb,Coca Zero 354ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241106_295672_V10G,6/11/24 20:47,1791,casacasco01-5d78e012c5714e63_1791_36e8f7de021639c5,Pizza Hawaiana, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295672_V10G,6/11/24 20:47,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295672_V10G,6/11/24 20:47,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20241106_295672_V10G,6/11/24 20:47,363,casacasco01-5d78e012c5714e63_363_42cdeab300c19446,Canada Dry Ginger Ale, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241106_295687_V10G,6/11/24 20:49,3212,casacasco01-5d78e012c5714e63_3212_9515ddb66287ccf7,Tarta de Chocolate Bocas, KOBORE, KOBORE TERRAZA,14,3.5,0.74,11.24,1,14
Restaurant 1,20241106_295687_V10G,6/11/24 20:49,1896,casacasco01-5d78e012c5714e63_1896_2e83b5107bc414fc,Camarones al Ajillo,,,12,3,0.63,9.63,1,12
Restaurant 1,20241106_295687_V10G,6/11/24 20:49,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,1.37,0.29,4.41,1,5.5
Restaurant 1,20241106_295687_V10G,6/11/24 20:49,3194,casacasco01-5d78e012c5714e63_3194_36fff352ba082677,Patacones, KOBORE, KOBORE TERRAZA,5,1.25,0.26,4.01,1,5
Restaurant 1,20241106_295723_V10G,6/11/24 20:49,2229,casacasco01-5d78e012c5714e63_2229_2e9bc523755e327f,Montaditos Lomo Saltado,,,0,0,0,0,1,0
Restaurant 1,20241106_295655_V10G,6/11/24 20:53,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295655_V10G,6/11/24 20:53,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295654_V10G,6/11/24 20:53,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295667_V10G,6/11/24 21:04,11100007,casacasco01-5d78e012c5714e63_11100007_1241e73ff4d17c8b,Negroni, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241106_295667_V10G,6/11/24 21:04,360,casacasco01-5d78e012c5714e63_360_64523901455d969a,Filete  Res Mongolian Style, Bebidas Alcoholicas, WHISKY,22,0,1.54,23.54,1,22
Restaurant 1,20241106_295667_V10G,6/11/24 21:04,1046,casacasco01-5d78e012c5714e63_1046_94854b99449a4959,Dona Paula Cardos Malbec Copa, Bebidas Alcoholicas, VINO TINTO,16,0,1.12,17.12,2,8
Restaurant 1,20241106_295667_V10G,6/11/24 21:04,1326,casacasco01-5d78e012c5714e63_1326_488956d415add2e6,Valet Parking, EVENTOS, EVENTOS,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295665_V10G,6/11/24 21:05,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241106_295665_V10G,6/11/24 21:05,1758,casacasco01-5d78e012c5714e63_1758_9ee179c048297b9b,Easy Beach, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,40.5,0,2.84,43.34,3,13.5
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,1737,casacasco01-5d78e012c5714e63_1737_abbbddee14629f9d,Buffalo Wings, MARULA, PICADAS MARULA TERRAZA,34,0,2.38,36.38,2,17
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295674_V10G,6/11/24 21:11,988,casacasco01-5d78e012c5714e63_988_14dc863869ad6c45,Amapola, Bebidas No Alcoholicas, JUGOS,8,0,0.56,8.56,1,8
Restaurant 1,20241106_295668_V10G,6/11/24 21:12,10500015,casacasco01-5d78e012c5714e63_10500015_4f2c5b64c7e2fdcc,Hendricks Trago, Bebidas Alcoholicas, GINEBRA,24,0,1.68,25.68,2,12
Restaurant 1,20241106_295668_V10G,6/11/24 21:12,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295651_V10G,6/11/24 21:16,10500021,casacasco01-5d78e012c5714e63_10500021_98a10d0613286069,Tanqueray Trago, Bebidas Alcoholicas, GINEBRA,11,0,0.77,11.77,1,11
Restaurant 1,20241106_295651_V10G,6/11/24 21:16,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295651_V10G,6/11/24 21:16,745,casacasco01-5d78e012c5714e63_745_5feee2fec047117b,Vaso Michelado, Bebidas Alcoholicas, CERVEZA,2,0,0.14,2.14,1,2
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,2265,casacasco01-5d78e012c5714e63_2265_e6b46f368d0c52a8,Ceviche Amazonico,,,18,0,1.26,19.26,1,18
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,15,0,1.05,16.05,3,5
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,2426,casacasco01-5d78e012c5714e63_2426_f53d0b1ff8387074,Ko Asian Maki,,,14,0,0.98,14.98,1,14
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,11100014,casacasco01-5d78e012c5714e63_11100014_2e3a885c3d17d465,Aperol Spritz, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,2249,casacasco01-5d78e012c5714e63_2249_fea53836492505d1,Guacamole y Nachos,,,12,0,0.84,12.84,1,12
Restaurant 1,20241106_295693_V10G,6/11/24 21:19,1326,casacasco01-5d78e012c5714e63_1326_488956d415add2e6,Valet Parking, EVENTOS, EVENTOS,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,50,0,3.5,53.5,10,5
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,10600008,casacasco01-5d78e012c5714e63_10600008_a222b409c2049bae,Don Julio Reposado Trago, Bebidas Alcoholicas, TEQUILA,28,0,1.96,29.96,2,14
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,10600026,casacasco01-5d78e012c5714e63_10600026_dcb2b91ec162289f,Don Julio Silver BL Trago, Bebidas Alcoholicas, TEQUILA,24,0,1.68,25.68,2,12
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,478,casacasco01-5d78e012c5714e63_478_29756071c33df3f7,Dona Paula Cardos Chardonnay Copa, Bebidas Alcoholicas, VINO BLANCO,10,0,0.7,10.7,1,10
Restaurant 1,20241106_295679_V10G,6/11/24 21:20,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20241106_295664_V10G,6/11/24 21:25,52500004,casacasco01-5d78e012c5714e63_52500004_83aa8b6d9df648b1,Acevichado Rolls,,,0,0,0,0,1,0
Restaurant 1,20241106_295673_V10G,6/11/24 21:29,10400008,casacasco01-5d78e012c5714e63_10400008_fa7f314102c368aa,Grey Goose Trago, Bebidas Alcoholicas, VODKA,26,0,1.82,27.82,2,13
Restaurant 1,20241106_295690_V10G,6/11/24 21:41,2367,casacasco01-5d78e012c5714e63_2367_83072fd53a540586,Sushi Boat (2 pax),,,23,0,1.61,24.61,1,23
Restaurant 1,20241106_295690_V10G,6/11/24 21:41,10120003,casacasco01-5d78e012c5714e63_10120003_607040c2871fdb99,Mojito Maracuya, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295690_V10G,6/11/24 21:41,11100014,casacasco01-5d78e012c5714e63_11100014_2e3a885c3d17d465,Aperol Spritz, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241106_295678_V10G,6/11/24 21:43,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20241106_295666_V10G,6/11/24 21:50,10600026,casacasco01-5d78e012c5714e63_10600026_dcb2b91ec162289f,Don Julio Silver BL Trago, Bebidas Alcoholicas, TEQUILA,24,0,1.68,25.68,2,12
Restaurant 1,20241106_295669_V10G,6/11/24 21:54,10104011,casacasco01-5d78e012c5714e63_10104011_bc26173160ad1014,Glenmorangie Original Trago, Bebidas Alcoholicas, WHISKY,45,0,3.15,48.15,3,15
Restaurant 1,20241106_295669_V10G,6/11/24 21:54,21500003,casacasco01-5d78e012c5714e63_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295670_V10G,6/11/24 21:54,10600026,casacasco01-5d78e012c5714e63_10600026_dcb2b91ec162289f,Don Julio Silver BL Trago, Bebidas Alcoholicas, TEQUILA,24,0,1.68,25.68,2,12
Restaurant 1,20241106_295670_V10G,6/11/24 21:54,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241106_295671_V10G,6/11/24 21:55,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20241106_295686_V10G,6/11/24 21:57,553,casacasco01-5d78e012c5714e63_553_d12de72fca1b0104,Berry Mix Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,28.5,0,1.99,30.5,3,9.5
Restaurant 1,20241106_295686_V10G,6/11/24 21:57,673,casacasco01-5d78e012c5714e63_673_635be0c13760b955,Pacific Sunset, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241106_295686_V10G,6/11/24 21:57,10400008,casacasco01-5d78e012c5714e63_10400008_fa7f314102c368aa,Grey Goose Trago, Bebidas Alcoholicas, VODKA,13,0,0.91,13.91,1,13
