Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de julio de 2024 al 31 de julio de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20240701_279955_V10G,1/7/24 17:56,2250,casacasco01-5d78e012c5714e63_2250_da04bf4b90eea22c,Croquetas de Salmon,,,15,0,1.05,16.05,1,15
Restaurant 1,20240701_279955_V10G,1/7/24 17:56,783,casacasco01-5d78e012c5714e63_783_f617d10d3d3b0968,Temptation Rolls,,,14,0,0.98,14.98,1,14
Restaurant 1,20240701_279955_V10G,1/7/24 17:56,21800012,casacasco01-5d78e012c5714e63_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240701_279955_V10G,1/7/24 17:56,1039,casacasco01-5d78e012c5714e63_1039_e4b5b8c1425ce49c,Crema de Coco Extra, Bebidas Alcoholicas, COCTELES CLASICOS,2.5,0,0.18,2.68,1,2.5
Restaurant 1,20240701_279953_V10G,1/7/24 18:02,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,50,0,3.5,53.5,4,12.5
Restaurant 1,20240701_279953_V10G,1/7/24 18:02,1023,casacasco01-5d78e012c5714e63_1023_c190048050528dd7,Booster Ron, Bebidas Alcoholicas, RON,6,0,0.42,6.42,4,1.5
Restaurant 1,20240701_279952_V10G,1/7/24 18:14,2367,casacasco01-5d78e012c5714e63_2367_83072fd53a540586,Sushi Boat (2 pax),,,23,0,1.61,24.61,1,23
Restaurant 1,20240701_279952_V10G,1/7/24 18:14,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240701_279952_V10G,1/7/24 18:14,21800009,casacasco01-5d78e012c5714e63_21800009_474e7ec1fc7ef9eb,Jugo Maracuya Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240701_279952_V10G,1/7/24 18:14,1326,casacasco01-5d78e012c5714e63_1326_488956d415add2e6,Valet Parking, EVENTOS, EVENTOS,5,0,0.35,5.35,1,5
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,785,casacasco01-5d78e012c5714e63_785_ed075f99270e8236,Pizza de Atun,,,18,0,1.26,19.26,1,18
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,2249,casacasco01-5d78e012c5714e63_2249_fea53836492505d1,Guacamole y Nachos,,,12,0,0.84,12.84,1,12
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,784,casacasco01-5d78e012c5714e63_784_7308db7f3795faea,Tiraditi Nikkei,,,12,0,0.84,12.84,1,12
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,1758,casacasco01-5d78e012c5714e63_1758_9ee179c048297b9b,Easy Beach, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,1759,casacasco01-5d78e012c5714e63_1759_70b572bcd1a9818b,Casco Flower, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,21800012,casacasco01-5d78e012c5714e63_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240701_279958_V10G,1/7/24 18:16,21500003,casacasco01-5d78e012c5714e63_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20240701_279959_V10G,1/7/24 18:17,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,25,0,1.75,26.75,5,5
